crdc_id,year,ncessch,fips,leaid,allegations_harass_sex,allegations_harass_race,allegations_harass_disability,allegations_harass_orientation,allegations_harass_religion
130129000507,2015,130129000507,13,1301290,0,0,0,0,0
130129000508,2015,130129000508,13,1301290,0,0,0,0,0
130129000509,2015,130129000509,13,1301290,0,0,0,0,0
130129000510,2015,130129000510,13,1301290,0,0,0,0,0
130129000511,2015,130129000511,13,1301290,0,0,0,0,0
130129000512,2015,130129000512,13,1301290,0,0,0,0,0
130129000513,2015,130129000513,13,1301290,0,0,0,0,0
130129000514,2015,130129000514,13,1301290,0,0,0,0,0
130129000515,2015,130129000515,13,1301290,0,0,0,0,0
130129000517,2015,130129000517,13,1301290,0,0,0,0,0
130129000518,2015,130129000518,13,1301290,0,0,0,0,0
130129000520,2015,130129000520,13,1301290,0,0,0,0,0
130129000521,2015,130129000521,13,1301290,0,0,0,0,0
130129000523,2015,130129000523,13,1301290,0,0,0,0,0
130129000525,2015,130129000525,13,1301290,0,0,0,0,0
130129000526,2015,130129000526,13,1301290,0,0,0,0,0
130129000527,2015,130129000527,13,1301290,0,0,0,0,0
130129000528,2015,130129000528,13,1301290,0,0,0,0,0
130129000529,2015,130129000529,13,1301290,0,0,0,0,0
130129000531,2015,130129000531,13,1301290,0,0,0,0,0
130129000532,2015,130129000532,13,1301290,0,0,0,0,0
130129000533,2015,130129000533,13,1301290,0,0,0,0,0
130129000534,2015,130129000534,13,1301290,0,0,0,0,0
130129000535,2015,130129000535,13,1301290,0,0,0,0,0
130129000536,2015,130129000536,13,1301290,0,0,0,0,0
130129000537,2015,130129000537,13,1301290,0,0,0,0,0
130129000538,2015,130129000538,13,1301290,0,0,0,0,0
130129000539,2015,130129000539,13,1301290,0,0,0,0,0
130129000540,2015,130129000540,13,1301290,0,0,0,0,0
130129000541,2015,130129000541,13,1301290,0,0,0,0,0
130129000543,2015,130129000543,13,1301290,0,0,0,0,0
130129000544,2015,130129000544,13,1301290,0,0,0,0,0
130129000545,2015,130129000545,13,1301290,0,0,0,0,0
