crdc_id,year,fips,ncessch,leaid,race,sex,disability,lep,students_AP_exam_none,students_AP_pass_none,students_AP_exam_oneormore,students_AP_pass_oneormore,students_AP_exam_all,students_AP_pass_all
480002508343,2015,48,480002508343,4800025,99,99,99,99,,,,,,
480002511316,2015,48,480002511316,4800025,99,99,99,99,,,,,,
480002907561,2015,48,480002907561,4800029,99,99,99,99,10,,0,,,
480003007562,2015,48,480003007562,4800030,99,99,99,99,,,,,,
480003011186,2015,48,480003011186,4800030,99,99,99,99,,,,,,
480003011187,2015,48,480003011187,4800030,99,99,99,99,,,,,,
480003011476,2015,48,480003011476,4800030,99,99,99,99,,,,,,
480003012012,2015,48,480003012012,4800030,99,99,99,99,85.0,186.0,333.0,137.0,,
480003012026,2015,48,480003012026,4800030,99,99,99,99,,,,,,
480003012035,2015,48,480003012035,4800030,99,99,99,99,,,,,,
480003012139,2015,48,480003012139,4800030,99,99,99,99,6.0,75.0,172.0,92.0,,
480003012175,2015,48,480003012175,4800030,99,99,99,99,48.0,147.0,332.0,186.0,,
480003012185,2015,48,480003012185,4800030,99,99,99,99,,,,,,
480003012188,2015,48,480003012188,4800030,99,99,99,99,,,,,,
480003012200,2015,48,480003012200,4800030,99,99,99,99,8.0,130.0,157.0,22.0,,
480003012221,2015,48,480003012221,4800030,99,99,99,99,22.0,105.0,382.0,274.0,,
480003012231,2015,48,480003012231,4800030,99,99,99,99,,,,,,
480003012239,2015,48,480003012239,4800030,99,99,99,99,,,,,,
480003012270,2015,48,480003012270,4800030,99,99,99,99,,,,,,
480003012457,2015,48,480003012457,4800030,99,99,99,99,,,,,,
480003012645,2015,48,480003012645,4800030,99,99,99,99,,,,,,
480003012646,2015,48,480003012646,4800030,99,99,99,99,,,,,,
480003012647,2015,48,480003012647,4800030,99,99,99,99,,,,,,
480003012686,2015,48,480003012686,4800030,99,99,99,99,,,,,,
480003012689,2015,48,480003012689,4800030,99,99,99,99,,,,,,
480003012700,2015,48,480003012700,4800030,99,99,99,99,,,,,,
480003012998,2015,48,480003012998,4800030,99,99,99,99,,,,,,
480003013058,2015,48,480003013058,4800030,99,99,99,99,17.0,24.0,134.0,110.0,,
480003013157,2015,48,480003013157,4800030,99,99,99,99,,,,,,
480003013197,2015,48,480003013197,4800030,99,99,99,99,58.0,100.0,116.0,11.0,,
480003013271,2015,48,480003013271,4800030,99,99,99,99,,,,,,
480003013275,2015,48,480003013275,4800030,99,99,99,99,,,,,,
480003107619,2015,48,480003107619,4800031,99,99,99,99,,,,,,
480003208585,2015,48,480003208585,4800032,99,99,99,99,,,,,,
480003408020,2015,48,480003408020,4800034,99,99,99,99,,,,,,
480003412826,2015,48,480003412826,4800034,99,99,99,99,,,,,,
