crdc_id,year,ncessch,fips,leaid,allegations_harass_sex,allegations_harass_race,allegations_harass_disability,allegations_harass_orientation,allegations_harass_religion
480001010804,2015,480001010804,48,4800010,0,0,0,0,0
480001010805,2015,480001010805,48,4800010,0,0,0,0,0
480001010806,2015,480001010806,48,4800010,0,0,0,0,0
480001010807,2015,480001010807,48,4800010,0,0,0,0,0
480001010808,2015,480001010808,48,4800010,0,0,0,0,0
480001010809,2015,480001010809,48,4800010,0,0,0,0,0
480001011534,2015,480001011534,48,4800010,0,0,0,0,0
480001012146,2015,480001012146,48,4800010,0,0,0,0,0
480001100128,2015,480001100128,48,4800011,1,0,0,0,0
480001100129,2015,480001100129,48,4800011,0,0,0,0,0
480001100130,2015,480001100130,48,4800011,0,0,0,0,0
480001103090,2015,480001103090,48,4800011,0,0,0,0,0
480001106201,2015,480001106201,48,4800011,0,0,0,0,0
480001107367,2015,480001107367,48,4800011,0,0,0,0,0
480001110855,2015,480001110855,48,4800011,0,0,0,0,0
480001201430,2015,480001201430,48,4800012,0,0,0,0,0
480001201431,2015,480001201431,48,4800012,0,0,0,0,0
480001204908,2015,480001204908,48,4800012,0,0,0,0,0
480001407174,2015,480001407174,48,4800014,0,0,0,0,0
480001410415,2015,480001410415,48,4800014,0,0,0,0,0
480001607239,2015,480001607239,48,4800016,0,0,0,0,0
480001607847,2015,480001607847,48,4800016,0,0,0,0,0
480001607910,2015,480001607910,48,4800016,0,0,0,0,0
480001608434,2015,480001608434,48,4800016,0,0,0,0,0
480001608908,2015,480001608908,48,4800016,0,0,0,0,0
480001609028,2015,480001609028,48,4800016,0,0,0,0,0
480001609410,2015,480001609410,48,4800016,0,0,0,0,0
480001609532,2015,480001609532,48,4800016,0,0,0,0,0
480001609602,2015,480001609602,48,4800016,0,0,0,0,0
480001610548,2015,480001610548,48,4800016,0,0,0,0,0
480001612961,2015,480001612961,48,4800016,0,0,0,0,0
480001807302,2015,480001807302,48,4800018,0,0,0,0,0
480001811526,2015,480001811526,48,4800018,0,0,0,0,0
480001812493,2015,480001812493,48,4800018,0,0,0,0,0
480001907303,2015,480001907303,48,4800019,0,0,0,0,0
480001913071,2015,480001913071,48,4800019,0,0,0,0,0
480002007304,2015,480002007304,48,4800020,0,0,0,0,0
480002013387,2015,480002013387,48,4800020,0,0,0,0,0
480002207905,2015,480002207905,48,4800022,0,0,0,0,0
480002209256,2015,480002209256,48,4800022,0,0,0,0,0
480002212583,2015,480002212583,48,4800022,0,0,0,0,0
480002212626,2015,480002212626,48,4800022,0,0,0,0,0
480002407392,2015,480002407392,48,4800024,0,0,0,0,0
480002507411,2015,480002507411,48,4800025,0,0,0,0,0
480002508343,2015,480002508343,48,4800025,0,0,0,0,0
480002511316,2015,480002511316,48,4800025,0,0,0,0,0
480002907561,2015,480002907561,48,4800029,0,0,0,0,0
480003007562,2015,480003007562,48,4800030,0,0,0,0,0
480003011186,2015,480003011186,48,4800030,0,0,0,0,0
480003011187,2015,480003011187,48,4800030,0,0,0,0,0
480003011476,2015,480003011476,48,4800030,0,0,0,0,0
480003012012,2015,480003012012,48,4800030,0,0,0,0,0
480003012026,2015,480003012026,48,4800030,0,0,0,0,0
480003012035,2015,480003012035,48,4800030,0,0,0,0,0
480003012139,2015,480003012139,48,4800030,0,0,0,0,0
480003012175,2015,480003012175,48,4800030,0,0,0,0,0
480003012185,2015,480003012185,48,4800030,0,0,0,0,0
480003012188,2015,480003012188,48,4800030,0,0,0,0,0
480003012200,2015,480003012200,48,4800030,0,0,0,0,0
480003012221,2015,480003012221,48,4800030,0,0,0,0,0
480003012231,2015,480003012231,48,4800030,0,0,0,0,0
480003012239,2015,480003012239,48,4800030,0,0,0,0,0
480003012270,2015,480003012270,48,4800030,0,0,0,0,0
480003012457,2015,480003012457,48,4800030,0,0,0,0,0
480003012645,2015,480003012645,48,4800030,0,0,0,0,0
480003012646,2015,480003012646,48,4800030,0,0,0,0,0
480003012647,2015,480003012647,48,4800030,0,0,0,0,0
480003012686,2015,480003012686,48,4800030,0,0,0,1,0
480003012689,2015,480003012689,48,4800030,1,0,0,0,0
480003012700,2015,480003012700,48,4800030,0,0,0,0,0
480003012998,2015,480003012998,48,4800030,0,0,0,0,0
480003013058,2015,480003013058,48,4800030,0,0,0,0,0
480003013157,2015,480003013157,48,4800030,0,0,0,0,0
480003013197,2015,480003013197,48,4800030,0,0,0,0,0
480003013271,2015,480003013271,48,4800030,-2,-2,-2,-2,-2
480003013275,2015,480003013275,48,4800030,0,0,0,0,0
480003107619,2015,480003107619,48,4800031,0,0,0,0,0
480003208585,2015,480003208585,48,4800032,0,0,0,0,0
480003408020,2015,480003408020,48,4800034,0,0,0,0,0
480003412826,2015,480003412826,48,4800034,0,0,0,0,0
480003413330,2015,480003413330,48,4800034,0,0,0,0,0
480003507914,2015,480003507914,48,4800035,0,0,0,0,0
480003707880,2015,480003707880,48,4800037,0,0,0,0,0
480003711452,2015,480003711452,48,4800037,0,0,0,0,0
480004108501,2015,480004108501,48,4800041,0,0,0,0,0
480004207989,2015,480004207989,48,4800042,0,0,0,0,0
480004209586,2015,480004209586,48,4800042,0,0,0,0,0
480004211302,2015,480004211302,48,4800042,0,0,0,0,0
480004212870,2015,480004212870,48,4800042,0,0,0,0,0
480004408055,2015,480004408055,48,4800044,0,0,0,0,0
480004412758,2015,480004412758,48,4800044,0,0,0,0,0
480004412927,2015,480004412927,48,4800044,0,0,0,0,0
480004413290,2015,480004413290,48,4800044,0,0,0,0,0
480004808075,2015,480004808075,48,4800048,0,0,0,0,0
480004907909,2015,480004907909,48,4800049,0,0,0,0,0
480004908230,2015,480004908230,48,4800049,0,0,0,0,0
480004908231,2015,480004908231,48,4800049,0,0,0,0,0
480004908233,2015,480004908233,48,4800049,0,0,0,0,0
480004913289,2015,480004913289,48,4800049,0,0,0,0,0
480005307796,2015,480005307796,48,4800053,0,0,0,0,0
480005309121,2015,480005309121,48,4800053,0,0,0,0,0
480005311906,2015,480005311906,48,4800053,0,0,0,0,0
480005312039,2015,480005312039,48,4800053,0,0,0,0,0
480005313163,2015,480005313163,48,4800053,0,0,0,0,0
480005313204,2015,480005313204,48,4800053,0,0,0,0,0
480005313326,2015,480005313326,48,4800053,0,0,0,0,0
480005313328,2015,480005313328,48,4800053,0,0,0,0,0
480005407911,2015,480005407911,48,4800054,0,0,0,0,0
480005411229,2015,480005411229,48,4800054,0,0,0,0,0
480005411246,2015,480005411246,48,4800054,0,0,0,0,0
480005411247,2015,480005411247,48,4800054,0,0,0,0,0
480005411387,2015,480005411387,48,4800054,0,0,0,0,0
480005411408,2015,480005411408,48,4800054,0,0,0,0,0
480005411451,2015,480005411451,48,4800054,0,0,0,0,0
480005411457,2015,480005411457,48,4800054,0,0,0,0,0
480005411548,2015,480005411548,48,4800054,0,0,0,0,0
480005412057,2015,480005412057,48,4800054,0,0,0,0,0
480005412145,2015,480005412145,48,4800054,0,0,0,0,0
480005412152,2015,480005412152,48,4800054,0,0,0,0,0
480005412173,2015,480005412173,48,4800054,0,0,0,0,0
480005412444,2015,480005412444,48,4800054,0,0,0,0,0
480005412486,2015,480005412486,48,4800054,0,0,0,0,0
480005412504,2015,480005412504,48,4800054,0,0,0,0,0
480005412516,2015,480005412516,48,4800054,0,0,0,0,0
480005412773,2015,480005412773,48,4800054,0,0,0,0,0
480005412789,2015,480005412789,48,4800054,0,0,0,0,0
480005412813,2015,480005412813,48,4800054,0,0,0,0,0
480005412977,2015,480005412977,48,4800054,0,0,0,0,0
480005413276,2015,480005413276,48,4800054,0,0,0,0,0
480005413280,2015,480005413280,48,4800054,0,0,0,0,0
480005507849,2015,480005507849,48,4800055,0,0,0,0,0
480005509533,2015,480005509533,48,4800055,0,0,0,0,0
480005511533,2015,480005511533,48,4800055,0,0,0,0,0
480005512477,2015,480005512477,48,4800055,0,0,0,0,0
480005512794,2015,480005512794,48,4800055,0,0,0,0,0
480005513098,2015,480005513098,48,4800055,0,0,0,0,0
480005513347,2015,480005513347,48,4800055,0,0,0,0,0
480005808056,2015,480005808056,48,4800058,0,0,0,0,0
480005809070,2015,480005809070,48,4800058,0,0,0,0,0
480005907798,2015,480005907798,48,4800059,0,0,0,0,0
480006107793,2015,480006107793,48,4800061,0,2,0,0,0
480006111122,2015,480006111122,48,4800061,0,0,0,0,0
480006113123,2015,480006113123,48,4800061,0,0,0,0,0
480006207794,2015,480006207794,48,4800062,0,0,0,0,0
480006208698,2015,480006208698,48,4800062,0,0,0,0,0
480006210418,2015,480006210418,48,4800062,0,0,0,0,0
480006211404,2015,480006211404,48,4800062,0,0,0,0,0
480006212237,2015,480006212237,48,4800062,0,0,0,0,0
480006307795,2015,480006307795,48,4800063,0,0,0,0,0
480006308433,2015,480006308433,48,4800063,0,0,0,0,0
480006309118,2015,480006309118,48,4800063,0,0,0,0,0
480006310419,2015,480006310419,48,4800063,0,0,0,0,0
480006313011,2015,480006313011,48,4800063,0,0,0,0,0
480006408059,2015,480006408059,48,4800064,0,0,0,0,0
480006510814,2015,480006510814,48,4800065,0,0,0,0,0
480006511509,2015,480006511509,48,4800065,0,0,0,0,0
480006512111,2015,480006512111,48,4800065,0,0,0,0,0
480006608057,2015,480006608057,48,4800066,0,0,0,0,0
480006612411,2015,480006612411,48,4800066,0,0,0,0,0
480006808023,2015,480006808023,48,4800068,0,0,0,0,0
480006907916,2015,480006907916,48,4800069,0,0,0,0,0
480006909652,2015,480006909652,48,4800069,0,0,0,0,0
480006909665,2015,480006909665,48,4800069,0,0,0,0,0
480007007850,2015,480007007850,48,4800070,0,0,0,0,0
480007013179,2015,480007013179,48,4800070,0,0,0,0,0
480007108383,2015,480007108383,48,4800071,0,0,0,0,0
480007108932,2015,480007108932,48,4800071,0,0,0,0,0
480007109072,2015,480007109072,48,4800071,0,0,0,0,0
480007109074,2015,480007109074,48,4800071,0,0,0,0,0
480007109407,2015,480007109407,48,4800071,0,0,0,0,0
480007109408,2015,480007109408,48,4800071,0,0,0,0,0
480007109513,2015,480007109513,48,4800071,0,0,0,0,0
480007111351,2015,480007111351,48,4800071,0,0,0,0,0
480007111352,2015,480007111352,48,4800071,0,0,0,0,0
480007111445,2015,480007111445,48,4800071,0,0,0,0,0
480007112104,2015,480007112104,48,4800071,0,0,0,0,0
480007112925,2015,480007112925,48,4800071,0,0,0,0,0
480007112956,2015,480007112956,48,4800071,0,0,0,0,0
480007113078,2015,480007113078,48,4800071,0,0,0,0,0
480007113283,2015,480007113283,48,4800071,0,0,0,0,0
480007113284,2015,480007113284,48,4800071,0,0,0,0,0
480007113286,2015,480007113286,48,4800071,0,0,0,0,0
480007113287,2015,480007113287,48,4800071,0,0,0,0,0
480007113292,2015,480007113292,48,4800071,0,0,0,0,0
480007113298,2015,480007113298,48,4800071,0,0,0,0,0
480007210549,2015,480007210549,48,4800072,0,0,0,0,0
480007307913,2015,480007307913,48,4800073,0,0,0,0,0
480007309645,2015,480007309645,48,4800073,0,0,0,0,0
480007309646,2015,480007309646,48,4800073,0,0,0,0,0
480007408093,2015,480007408093,48,4800074,0,0,0,0,0
480007412201,2015,480007412201,48,4800074,0,0,0,0,0
480007508097,2015,480007508097,48,4800075,0,0,0,0,0
480007508324,2015,480007508324,48,4800075,0,0,0,0,0
480007508335,2015,480007508335,48,4800075,0,0,0,0,0
480007508344,2015,480007508344,48,4800075,0,0,0,0,0
480007509009,2015,480007509009,48,4800075,0,0,0,0,0
480007509507,2015,480007509507,48,4800075,0,0,0,0,0
480007509647,2015,480007509647,48,4800075,0,0,0,0,0
480007513173,2015,480007513173,48,4800075,0,0,0,0,0
480007708105,2015,480007708105,48,4800077,0,0,0,0,0
480008008108,2015,480008008108,48,4800080,0,0,0,0,0
480008008109,2015,480008008109,48,4800080,0,0,0,0,0
480008011493,2015,480008011493,48,4800080,0,0,0,0,0
480008011924,2015,480008011924,48,4800080,0,0,0,0,0
480008608128,2015,480008608128,48,4800086,0,0,0,0,0
480008610461,2015,480008610461,48,4800086,0,0,0,0,0
480008610463,2015,480008610463,48,4800086,0,0,0,0,0
480009008161,2015,480009008161,48,4800090,0,0,0,0,0
480009308164,2015,480009308164,48,4800093,0,0,0,0,0
480009312001,2015,480009312001,48,4800093,0,0,0,0,0
480009312005,2015,480009312005,48,4800093,0,0,0,0,0
480009312112,2015,480009312112,48,4800093,0,0,0,0,0
480009312248,2015,480009312248,48,4800093,0,0,0,0,0
480009508166,2015,480009508166,48,4800095,0,0,0,0,0
480009510550,2015,480009510550,48,4800095,0,0,0,0,0
480009608167,2015,480009608167,48,4800096,0,0,0,0,0
480009808169,2015,480009808169,48,4800098,0,0,0,0,0
480010508205,2015,480010508205,48,4800105,0,0,0,0,0
480010512070,2015,480010512070,48,4800105,0,0,0,0,0
480010512095,2015,480010512095,48,4800105,0,0,0,0,0
480010513356,2015,480010513356,48,4800105,2,0,0,0,0
480010608207,2015,480010608207,48,4800106,0,0,0,0,0
480010611212,2015,480010611212,48,4800106,0,0,0,0,0
480010808213,2015,480010808213,48,4800108,0,0,0,0,0
480010813274,2015,480010813274,48,4800108,0,0,0,0,0
480010908220,2015,480010908220,48,4800109,0,0,0,0,0
