crdc_id,year,fips,ncessch,leaid,race,sex,disability,lep,students_AP_exam_none,students_AP_pass_none,students_AP_exam_oneormore,students_AP_pass_oneormore,students_AP_exam_all,students_AP_pass_all
130129000548,2015,13,130129000548,1301290,99,99,99,99,,,,,,
130129000551,2015,13,130129000551,1301290,99,99,99,99,,,,,,
130129000552,2015,13,130129000552,1301290,99,99,99,99,,,,,,
130129000553,2015,13,130129000553,1301290,99,99,99,99,,,,,,
130129000554,2015,13,130129000554,1301290,99,99,99,99,,,,,,
130129000555,2015,13,130129000555,1301290,99,99,99,99,,,,,,
130129000556,2015,13,130129000556,1301290,99,99,99,99,,,,,,
130129000557,2015,13,130129000557,1301290,99,99,99,99,,,,,,
130129000558,2015,13,130129000558,1301290,99,99,99,99,,,,,,
130129000559,2015,13,130129000559,1301290,99,99,99,99,175.0,212.0,290.0,81.0,,
130129000560,2015,13,130129000560,1301290,99,99,99,99,,,,,,
130129000561,2015,13,130129000561,1301290,99,99,99,99,,,,,,
130129000564,2015,13,130129000564,1301290,99,99,99,99,,,,,,
130129000566,2015,13,130129000566,1301290,99,99,99,99,,,,,,
130129000567,2015,13,130129000567,1301290,99,99,99,99,,,,,,
130129000568,2015,13,130129000568,1301290,99,99,99,99,,,,,,
130129000571,2015,13,130129000571,1301290,99,99,99,99,,,,,,
130129000572,2015,13,130129000572,1301290,99,99,99,99,,,,,,
130129000573,2015,13,130129000573,1301290,99,99,99,99,,,,,,
130129000574,2015,13,130129000574,1301290,99,99,99,99,143.0,179.0,253.0,73.0,,
130129001479,2015,13,130129001479,1301290,99,99,99,99,,,,,,
130129001490,2015,13,130129001490,1301290,99,99,99,99,,,,,,
130129001491,2015,13,130129001491,1301290,99,99,99,99,,,,,,
130129001880,2015,13,130129001880,1301290,99,99,99,99,,,,,,
130129001881,2015,13,130129001881,1301290,99,99,99,99,114.0,61.0,672.0,604.0,,
130129001882,2015,13,130129001882,1301290,99,99,99,99,,,,,,
130129001926,2015,13,130129001926,1301290,99,99,99,99,,,,,,
130129001935,2015,13,130129001935,1301290,99,99,99,99,,,,,,
130129001972,2015,13,130129001972,1301290,99,99,99,99,,,,,,
130129001973,2015,13,130129001973,1301290,99,99,99,99,,,,,,
130129001974,2015,13,130129001974,1301290,99,99,99,99,,,,,,
130129001994,2015,13,130129001994,1301290,99,99,99,99,122.0,82.0,676.0,588.0,,
130129001995,2015,13,130129001995,1301290,99,99,99,99,,,,,,
130129002021,2015,13,130129002021,1301290,99,99,99,99,,,,,,
130129002022,2015,13,130129002022,1301290,99,99,99,99,,,,,,
130129002023,2015,13,130129002023,1301290,99,99,99,99,,,,,,
130129002024,2015,13,130129002024,1301290,99,99,99,99,,,,,,
130129002058,2015,13,130129002058,1301290,99,99,99,99,,,,,,
130129002069,2015,13,130129002069,1301290,99,99,99,99,,,,,,
130129002070,2015,13,130129002070,1301290,99,99,99,99,,,,,,
130129002107,2015,13,130129002107,1301290,99,99,99,99,,,,,,
130129002108,2015,13,130129002108,1301290,99,99,99,99,,,,,,
130129002109,2015,13,130129002109,1301290,99,99,99,99,,,,,,
130129002110,2015,13,130129002110,1301290,99,99,99,99,,,,,,
130129002138,2015,13,130129002138,1301290,99,99,99,99,,,,,,
130129002150,2015,13,130129002150,1301290,99,99,99,99,,,,,,
130129002153,2015,13,130129002153,1301290,99,99,99,99,218.0,215.0,644.0,430.0,,
130129002154,2015,13,130129002154,1301290,99,99,99,99,,,,,,
130129002158,2015,13,130129002158,1301290,99,99,99,99,,,,,,
130129002247,2015,13,130129002247,1301290,99,99,99,99,,,,,,
130129002248,2015,13,130129002248,1301290,99,99,99,99,,,,,,
130129002249,2015,13,130129002249,1301290,99,99,99,99,,,,,,
130129002250,2015,13,130129002250,1301290,99,99,99,99,,,,,,
130129002365,2015,13,130129002365,1301290,99,99,99,99,239.0,80.0,496.0,415.0,,
130129002475,2015,13,130129002475,1301290,99,99,99,99,,,,,,
130129002476,2015,13,130129002476,1301290,99,99,99,99,,,,,,
130129002526,2015,13,130129002526,1301290,99,99,99,99,144.0,81.0,271.0,183.0,,
130129002527,2015,13,130129002527,1301290,99,99,99,99,,,,,,
130129002840,2015,13,130129002840,1301290,99,99,99,99,,,,,,
130129002841,2015,13,130129002841,1301290,99,99,99,99,,,,,,
130129002842,2015,13,130129002842,1301290,99,99,99,99,,,,,,
130129003528,2015,13,130129003528,1301290,99,99,99,99,,,,,,
130129003529,2015,13,130129003529,1301290,99,99,99,99,,,,,,
130129003530,2015,13,130129003530,1301290,99,99,99,99,,,,,,
130129003531,2015,13,130129003531,1301290,99,99,99,99,,,,,,
130129003580,2015,13,130129003580,1301290,99,99,99,99,,,,,,
130129003622,2015,13,130129003622,1301290,99,99,99,99,,,,,,
130129003632,2015,13,130129003632,1301290,99,99,99,99,,,,,,
130129003649,2015,13,130129003649,1301290,99,99,99,99,125.0,177.0,592.0,412.0,,
130129003679,2015,13,130129003679,1301290,99,99,99,99,,,,,,
130129003732,2015,13,130129003732,1301290,99,99,99,99,,,,,,
130129003781,2015,13,130129003781,1301290,99,99,99,99,76.0,257.0,552.0,289.0,,
130129003795,2015,13,130129003795,1301290,99,99,99,99,,,,,,
130129004134,2015,13,130129004134,1301290,99,99,99,99,,,,,,
130174000083,2015,13,130174000083,1301740,99,99,99,99,,,,,,
130174000162,2015,13,130174000162,1301740,99,99,99,99,,,,,,
130174000222,2015,13,130174000222,1301740,99,99,99,99,,,,,,
130174000635,2015,13,130174000635,1301740,99,99,99,99,,,,,,
130174000636,2015,13,130174000636,1301740,99,99,99,99,92.0,59.0,65.0,4.0,,
130174000637,2015,13,130174000637,1301740,99,99,99,99,,,,,,
130174000638,2015,13,130174000638,1301740,99,99,99,99,,,,,,
130174000639,2015,13,130174000639,1301740,99,99,99,99,39.0,186.0,202.0,11.0,,
130174000640,2015,13,130174000640,1301740,99,99,99,99,,,,,,
130174000642,2015,13,130174000642,1301740,99,99,99,99,,,,,,
130174000644,2015,13,130174000644,1301740,99,99,99,99,33.0,90.0,107.0,14.0,,
130174000645,2015,13,130174000645,1301740,99,99,99,99,,,,,,
130174000646,2015,13,130174000646,1301740,99,99,99,99,,,,,,
130174000649,2015,13,130174000649,1301740,99,99,99,99,,,,,,
130174000650,2015,13,130174000650,1301740,99,99,99,99,,,,,,
130174000651,2015,13,130174000651,1301740,99,99,99,99,,,,,,
130174000652,2015,13,130174000652,1301740,99,99,99,99,,,,,,
130174000653,2015,13,130174000653,1301740,99,99,99,99,,,,,,
130174000654,2015,13,130174000654,1301740,99,99,99,99,,,,,,
130174000656,2015,13,130174000656,1301740,99,99,99,99,,,,,,
130174000660,2015,13,130174000660,1301740,99,99,99,99,,,,,,
130174000662,2015,13,130174000662,1301740,99,99,99,99,,,,,,
130174000664,2015,13,130174000664,1301740,99,99,99,99,,,,,,
130174000665,2015,13,130174000665,1301740,99,99,99,99,55.0,152.0,331.0,169.0,,
130174000666,2015,13,130174000666,1301740,99,99,99,99,80.0,125.0,145.0,11.0,,
130174000667,2015,13,130174000667,1301740,99,99,99,99,,,,,,
130174000668,2015,13,130174000668,1301740,99,99,99,99,,,,,,
130174000669,2015,13,130174000669,1301740,99,99,99,99,76.0,283.0,382.0,106.0,,
130174000672,2015,13,130174000672,1301740,99,99,99,99,,,,,,
130174000677,2015,13,130174000677,1301740,99,99,99,99,,,,,,
130174000678,2015,13,130174000678,1301740,99,99,99,99,,,,,,
130174000679,2015,13,130174000679,1301740,99,99,99,99,65.0,156.0,275.0,111.0,,
130174000680,2015,13,130174000680,1301740,99,99,99,99,,,,,,
130174000681,2015,13,130174000681,1301740,99,99,99,99,,,,,,
130174000682,2015,13,130174000682,1301740,99,99,99,99,,,,,,
130174000684,2015,13,130174000684,1301740,99,99,99,99,,,,,,
130174000686,2015,13,130174000686,1301740,99,99,99,99,27.0,83.0,93.0,,,
130174000687,2015,13,130174000687,1301740,99,99,99,99,,,,,,
130174000688,2015,13,130174000688,1301740,99,99,99,99,,,,,,
130174000690,2015,13,130174000690,1301740,99,99,99,99,131.0,132.0,552.0,410.0,,
130174000691,2015,13,130174000691,1301740,99,99,99,99,,,,,,
130174000692,2015,13,130174000692,1301740,99,99,99,99,138.0,135.0,536.0,397.0,,
